"DirectedEdge[1841, 6146]","DirectedEdge[6146, 1841]","{8, 2}"
"DirectedEdge[720, 6641]","DirectedEdge[6641, 720]","{14, 6}"
"DirectedEdge[720, 414]","DirectedEdge[414, 720]","{40, 2}"
"DirectedEdge[2069, 10306]","DirectedEdge[10306, 2069]","{12, 3}"
"DirectedEdge[4581, 135]","DirectedEdge[135, 4581]","{3, 1}"
"DirectedEdge[5642, 437]","DirectedEdge[437, 5642]","{1, 1}"
"DirectedEdge[2655, 1506]","DirectedEdge[1506, 2655]","{3, 1}"
"DirectedEdge[6195, 1440]","DirectedEdge[1440, 6195]","{1, 1}"
"DirectedEdge[2531, 720]","DirectedEdge[720, 2531]","{3, 4}"
"DirectedEdge[1303, 720]","DirectedEdge[720, 1303]","{1, 1}"
"DirectedEdge[1035, 720]","DirectedEdge[720, 1035]","{1, 3}"
"DirectedEdge[7103, 720]","DirectedEdge[720, 7103]","{1, 2}"
"DirectedEdge[2911, 5095]","DirectedEdge[5095, 2911]","{14, 3}"
"DirectedEdge[1647, 7013]","DirectedEdge[7013, 1647]","{1, 1}"
"DirectedEdge[3580, 3124]","DirectedEdge[3124, 3580]","{6, 4}"
"DirectedEdge[6817, 6760]","DirectedEdge[6760, 6817]","{1, 1}"
"DirectedEdge[6817, 982]","DirectedEdge[982, 6817]","{1, 5}"
"DirectedEdge[720, 1050]","DirectedEdge[1050, 720]","{1, 1}"
"DirectedEdge[1239, 1495]","DirectedEdge[1495, 1239]","{3, 2}"
"DirectedEdge[2964, 1003]","DirectedEdge[1003, 2964]","{4, 3}"
"DirectedEdge[1562, 1003]","DirectedEdge[1003, 1562]","{2, 1}"
"DirectedEdge[5785, 2]","DirectedEdge[2, 5785]","{6, 1}"
"DirectedEdge[1548, 11867]","DirectedEdge[11867, 1548]","{3, 1}"
"DirectedEdge[7466, 2491]","DirectedEdge[2491, 7466]","{20, 2}"
"DirectedEdge[1131, 1284]","DirectedEdge[1284, 1131]","{9, 1}"
"DirectedEdge[720, 1933]","DirectedEdge[1933, 720]","{12, 3}"
"DirectedEdge[3246, 4698]","DirectedEdge[4698, 3246]","{5, 2}"
"DirectedEdge[479, 4698]","DirectedEdge[4698, 479]","{3, 2}"
"DirectedEdge[8360, 5064]","DirectedEdge[5064, 8360]","{7, 4}"
"DirectedEdge[982, 1322]","DirectedEdge[1322, 982]","{2, 1}"
"DirectedEdge[1040, 488]","DirectedEdge[488, 1040]","{5, 33}"
"DirectedEdge[6817, 488]","DirectedEdge[488, 6817]","{9, 1}"
"DirectedEdge[970, 2980]","DirectedEdge[2980, 970]","{2, 2}"
"DirectedEdge[7078, 493]","DirectedEdge[493, 7078]","{4, 5}"
"DirectedEdge[720, 15128]","DirectedEdge[15128, 720]","{2, 4}"
"DirectedEdge[6070, 927]","DirectedEdge[927, 6070]","{1, 1}"
"DirectedEdge[7974, 927]","DirectedEdge[927, 7974]","{2, 3}"
"DirectedEdge[6930, 927]","DirectedEdge[927, 6930]","{4, 3}"
"DirectedEdge[521, 1003]","DirectedEdge[1003, 521]","{1, 1}"
"DirectedEdge[720, 2885]","DirectedEdge[2885, 720]","{5, 2}"
"DirectedEdge[493, 18]","DirectedEdge[18, 493]","{6, 21}"
"DirectedEdge[2438, 450]","DirectedEdge[450, 2438]","{2, 1}"
"DirectedEdge[2, 1556]","DirectedEdge[1556, 2]","{1, 1}"
"DirectedEdge[1382, 1581]","DirectedEdge[1581, 1382]","{3, 2}"
"DirectedEdge[1382, 5792]","DirectedEdge[5792, 1382]","{4, 4}"
"DirectedEdge[6817, 5792]","DirectedEdge[5792, 6817]","{1, 1}"
"DirectedEdge[2, 1581]","DirectedEdge[1581, 2]","{9, 6}"
"DirectedEdge[2, 587]","DirectedEdge[587, 2]","{2, 1}"
"DirectedEdge[2, 18]","DirectedEdge[18, 2]","{4, 2}"
"DirectedEdge[1494, 1353]","DirectedEdge[1353, 1494]","{2, 1}"
"DirectedEdge[586, 3016]","DirectedEdge[3016, 586]","{4, 2}"
"DirectedEdge[1040, 746]","DirectedEdge[746, 1040]","{1, 9}"
"DirectedEdge[2, 1866]","DirectedEdge[1866, 2]","{4, 2}"
"DirectedEdge[2, 5785]","DirectedEdge[5785, 2]","{1, 6}"
"DirectedEdge[465, 2]","DirectedEdge[2, 465]","{5, 5}"
"DirectedEdge[6147, 2]","DirectedEdge[2, 6147]","{5, 1}"
"DirectedEdge[2, 2]","DirectedEdge[2, 2]","{9, 9}"
"DirectedEdge[927, 713]","DirectedEdge[713, 927]","{1, 1}"
"DirectedEdge[5582, 859]","DirectedEdge[859, 5582]","{18, 5}"
"DirectedEdge[2, 808]","DirectedEdge[808, 2]","{6, 2}"
"DirectedEdge[2, 7732]","DirectedEdge[7732, 2]","{2, 8}"
"DirectedEdge[1382, 488]","DirectedEdge[488, 1382]","{2, 7}"
"DirectedEdge[982, 2663]","DirectedEdge[2663, 982]","{1, 2}"
"DirectedEdge[1040, 1490]","DirectedEdge[1490, 1040]","{1, 2}"
"DirectedEdge[2, 465]","DirectedEdge[465, 2]","{5, 5}"
"DirectedEdge[5223, 465]","DirectedEdge[465, 5223]","{2, 2}"
"DirectedEdge[2, 1673]","DirectedEdge[1673, 2]","{2, 30}"
"DirectedEdge[928, 1234]","DirectedEdge[1234, 928]","{1, 2}"
"DirectedEdge[130, 6458]","DirectedEdge[6458, 130]","{1, 14}"
"DirectedEdge[5175, 720]","DirectedEdge[720, 5175]","{5, 19}"
"DirectedEdge[2, 2724]","DirectedEdge[2724, 2]","{4, 1}"
"DirectedEdge[970, 3470]","DirectedEdge[3470, 970]","{1, 1}"
"DirectedEdge[4352, 11912]","DirectedEdge[11912, 4352]","{1, 1}"
"DirectedEdge[7721, 11912]","DirectedEdge[11912, 7721]","{1, 1}"
"DirectedEdge[2596, 415]","DirectedEdge[415, 2596]","{5, 2}"
"DirectedEdge[452, 2143]","DirectedEdge[2143, 452]","{4, 2}"
"DirectedEdge[4978, 494]","DirectedEdge[494, 4978]","{1, 1}"
"DirectedEdge[6155, 6852]","DirectedEdge[6852, 6155]","{1, 22}"
"DirectedEdge[6817, 5437]","DirectedEdge[5437, 6817]","{2, 5}"
"DirectedEdge[2244, 927]","DirectedEdge[927, 2244]","{1, 2}"
"DirectedEdge[1040, 920]","DirectedEdge[920, 1040]","{5, 4}"
"DirectedEdge[6865, 488]","DirectedEdge[488, 6865]","{1, 1}"
"DirectedEdge[3436, 4128]","DirectedEdge[4128, 3436]","{5, 1}"
"DirectedEdge[2, 548]","DirectedEdge[548, 2]","{2, 18}"
"DirectedEdge[5366, 1401]","DirectedEdge[1401, 5366]","{1, 2}"
"DirectedEdge[1040, 720]","DirectedEdge[720, 1040]","{5, 11}"
"DirectedEdge[2, 1314]","DirectedEdge[1314, 2]","{7, 1}"
"DirectedEdge[1040, 2335]","DirectedEdge[2335, 1040]","{1, 7}"
"DirectedEdge[3654, 720]","DirectedEdge[720, 3654]","{2, 1}"
"DirectedEdge[4147, 1018]","DirectedEdge[1018, 4147]","{4, 4}"
"DirectedEdge[2, 280]","DirectedEdge[280, 2]","{19, 4}"
"DirectedEdge[2, 1059]","DirectedEdge[1059, 2]","{7, 9}"
"DirectedEdge[2, 893]","DirectedEdge[893, 2]","{4, 1}"
"DirectedEdge[2, 484]","DirectedEdge[484, 2]","{1, 3}"
"DirectedEdge[1022, 1931]","DirectedEdge[1931, 1022]","{2, 1}"
"DirectedEdge[982, 1370]","DirectedEdge[1370, 982]","{14, 3}"
"DirectedEdge[5280, 2182]","DirectedEdge[2182, 5280]","{1, 25}"
"DirectedEdge[1131, 755]","DirectedEdge[755, 1131]","{2, 1}"
"DirectedEdge[2448, 3065]","DirectedEdge[3065, 2448]","{1, 7}"
"DirectedEdge[2, 1286]","DirectedEdge[1286, 2]","{3, 1}"
"DirectedEdge[7558, 13]","DirectedEdge[13, 7558]","{2, 1}"
"DirectedEdge[6879, 970]","DirectedEdge[970, 6879]","{3, 3}"
"DirectedEdge[2, 4802]","DirectedEdge[4802, 2]","{2, 3}"
"DirectedEdge[8208, 2]","DirectedEdge[2, 8208]","{5, 1}"
"DirectedEdge[7345, 452]","DirectedEdge[452, 7345]","{6, 1}"
"DirectedEdge[6936, 494]","DirectedEdge[494, 6936]","{7, 2}"
"DirectedEdge[989, 494]","DirectedEdge[494, 989]","{3, 1}"
"DirectedEdge[3470, 945]","DirectedEdge[945, 3470]","{5, 1}"
"DirectedEdge[5625, 2408]","DirectedEdge[2408, 5625]","{4, 1}"
"DirectedEdge[421, 488]","DirectedEdge[488, 421]","{4, 41}"
"DirectedEdge[114, 130]","DirectedEdge[130, 114]","{8, 7}"
"DirectedEdge[502, 703]","DirectedEdge[703, 502]","{1, 24}"
"DirectedEdge[4950, 1003]","DirectedEdge[1003, 4950]","{1, 1}"
"DirectedEdge[2069, 3036]","DirectedEdge[3036, 2069]","{5, 3}"
"DirectedEdge[5758, 6776]","DirectedEdge[6776, 5758]","{1, 1}"
"DirectedEdge[720, 824]","DirectedEdge[824, 720]","{21, 2}"
"DirectedEdge[6674, 6567]","DirectedEdge[6567, 6674]","{11, 1}"
"DirectedEdge[1288, 2]","DirectedEdge[2, 1288]","{16, 2}"
"DirectedEdge[4086, 449]","DirectedEdge[449, 4086]","{5, 1}"
"DirectedEdge[1877, 1582]","DirectedEdge[1582, 1877]","{8, 1}"
"DirectedEdge[1284, 12482]","DirectedEdge[12482, 1284]","{2, 1}"
"DirectedEdge[2, 396]","DirectedEdge[396, 2]","{2, 15}"
"DirectedEdge[720, 6343]","DirectedEdge[6343, 720]","{2, 3}"
"DirectedEdge[720, 6220]","DirectedEdge[6220, 720]","{7, 7}"
"DirectedEdge[902, 3629]","DirectedEdge[3629, 902]","{2, 5}"
"DirectedEdge[1675, 3629]","DirectedEdge[3629, 1675]","{2, 6}"
"DirectedEdge[871, 3629]","DirectedEdge[3629, 871]","{2, 1}"
"DirectedEdge[498, 9844]","DirectedEdge[9844, 498]","{1, 1}"
"DirectedEdge[2492, 20907]","DirectedEdge[20907, 2492]","{1, 1}"
"DirectedEdge[1522, 4883]","DirectedEdge[4883, 1522]","{1, 67}"
"DirectedEdge[1012, 768]","DirectedEdge[768, 1012]","{9, 10}"
"DirectedEdge[2049, 7822]","DirectedEdge[7822, 2049]","{13, 1}"
"DirectedEdge[8212, 541]","DirectedEdge[541, 8212]","{10, 1}"
"DirectedEdge[927, 2458]","DirectedEdge[2458, 927]","{3, 1}"
"DirectedEdge[3891, 2434]","DirectedEdge[2434, 3891]","{6, 1}"
"DirectedEdge[6852, 3121]","DirectedEdge[3121, 6852]","{2, 9}"
"DirectedEdge[465, 9]","DirectedEdge[9, 465]","{3, 1}"
"DirectedEdge[1494, 482]","DirectedEdge[482, 1494]","{12, 1}"
"DirectedEdge[2009, 2682]","DirectedEdge[2682, 2009]","{1, 1}"
"DirectedEdge[5422, 372]","DirectedEdge[372, 5422]","{3, 20}"
"DirectedEdge[6460, 430]","DirectedEdge[430, 6460]","{1, 1}"
"DirectedEdge[469, 469]","DirectedEdge[469, 469]","{1, 1}"
"DirectedEdge[927, 494]","DirectedEdge[494, 927]","{7, 1}"
"DirectedEdge[523, 421]","DirectedEdge[421, 523]","{1, 1}"
"DirectedEdge[8153, 1495]","DirectedEdge[1495, 8153]","{1, 3}"
"DirectedEdge[1973, 5062]","DirectedEdge[5062, 1973]","{1, 1}"
"DirectedEdge[3401, 532]","DirectedEdge[532, 3401]","{4, 39}"
"DirectedEdge[477, 2]","DirectedEdge[2, 477]","{10, 1}"
"DirectedEdge[3383, 2484]","DirectedEdge[2484, 3383]","{1, 5}"
"DirectedEdge[114, 2484]","DirectedEdge[2484, 114]","{3, 7}"
"DirectedEdge[971, 541]","DirectedEdge[541, 971]","{2, 6}"
"DirectedEdge[4591, 720]","DirectedEdge[720, 4591]","{5, 4}"
"DirectedEdge[5085, 720]","DirectedEdge[720, 5085]","{8, 1}"
"DirectedEdge[6195, 720]","DirectedEdge[720, 6195]","{1, 1}"
"DirectedEdge[3410, 720]","DirectedEdge[720, 3410]","{2, 38}"
"DirectedEdge[530, 720]","DirectedEdge[720, 530]","{5, 1}"
"DirectedEdge[2346, 720]","DirectedEdge[720, 2346]","{2, 10}"
"DirectedEdge[2119, 720]","DirectedEdge[720, 2119]","{1, 2}"
"DirectedEdge[2680, 720]","DirectedEdge[720, 2680]","{3, 1}"
"DirectedEdge[1494, 796]","DirectedEdge[796, 1494]","{8, 1}"
"DirectedEdge[460, 488]","DirectedEdge[488, 460]","{1, 14}"
"DirectedEdge[1548, 488]","DirectedEdge[488, 1548]","{3, 9}"
"DirectedEdge[927, 488]","DirectedEdge[488, 927]","{1, 10}"
"DirectedEdge[4836, 1754]","DirectedEdge[1754, 4836]","{1, 1}"
"DirectedEdge[114, 8035]","DirectedEdge[8035, 114]","{2, 4}"
"DirectedEdge[6964, 1239]","DirectedEdge[1239, 6964]","{1, 1}"
"DirectedEdge[5147, 1239]","DirectedEdge[1239, 5147]","{7, 1}"
"DirectedEdge[5049, 402]","DirectedEdge[402, 5049]","{19, 1}"
"DirectedEdge[446, 5001]","DirectedEdge[5001, 446]","{1, 7}"
"DirectedEdge[927, 6388]","DirectedEdge[6388, 927]","{2, 87}"
"DirectedEdge[1284, 2291]","DirectedEdge[2291, 1284]","{3, 5}"
"DirectedEdge[7457, 927]","DirectedEdge[927, 7457]","{5, 2}"
"DirectedEdge[410, 15867]","DirectedEdge[15867, 410]","{1, 2}"
"DirectedEdge[7457, 7457]","DirectedEdge[7457, 7457]","{1, 1}"
"DirectedEdge[927, 1560]","DirectedEdge[1560, 927]","{5, 1}"
"DirectedEdge[410, 3299]","DirectedEdge[3299, 410]","{3, 2}"
"DirectedEdge[2491, 2532]","DirectedEdge[2532, 2491]","{8, 2}"
"DirectedEdge[3044, 502]","DirectedEdge[502, 3044]","{7, 2}"
"DirectedEdge[465, 502]","DirectedEdge[502, 465]","{1, 1}"
"DirectedEdge[6195, 502]","DirectedEdge[502, 6195]","{2, 1}"
"DirectedEdge[1201, 502]","DirectedEdge[502, 1201]","{4, 1}"
"DirectedEdge[1868, 3579]","DirectedEdge[3579, 1868]","{1, 1}"
"DirectedEdge[2484, 3579]","DirectedEdge[3579, 2484]","{4, 1}"
"DirectedEdge[3601, 5551]","DirectedEdge[5551, 3601]","{4, 1}"
"DirectedEdge[3580, 2]","DirectedEdge[2, 3580]","{2, 3}"
"DirectedEdge[8994, 6256]","DirectedEdge[6256, 8994]","{1, 1}"
"DirectedEdge[4012, 10726]","DirectedEdge[10726, 4012]","{2, 1}"
"DirectedEdge[901, 4864]","DirectedEdge[4864, 901]","{6, 7}"
"DirectedEdge[4396, 952]","DirectedEdge[952, 4396]","{2, 27}"
"DirectedEdge[1802, 979]","DirectedEdge[979, 1802]","{2, 1}"
"DirectedEdge[3687, 3638]","DirectedEdge[3638, 3687]","{3, 1}"
"DirectedEdge[1239, 1540]","DirectedEdge[1540, 1239]","{5, 1}"
"DirectedEdge[410, 1540]","DirectedEdge[1540, 410]","{3, 5}"
"DirectedEdge[1131, 21490]","DirectedEdge[21490, 1131]","{1, 4}"
"DirectedEdge[479, 2659]","DirectedEdge[2659, 479]","{1, 1}"
"DirectedEdge[5964, 3278]","DirectedEdge[3278, 5964]","{4, 5}"
"DirectedEdge[870, 20795]","DirectedEdge[20795, 870]","{1, 1}"
"DirectedEdge[6256, 8994]","DirectedEdge[8994, 6256]","{1, 1}"
"DirectedEdge[5964, 8994]","DirectedEdge[8994, 5964]","{2, 5}"
"DirectedEdge[1380, 9918]","DirectedEdge[9918, 1380]","{1, 3}"
"DirectedEdge[1239, 1526]","DirectedEdge[1526, 1239]","{1, 2}"
"DirectedEdge[808, 4311]","DirectedEdge[4311, 808]","{1, 6}"
"DirectedEdge[720, 739]","DirectedEdge[739, 720]","{17, 3}"
"DirectedEdge[937, 823]","DirectedEdge[823, 937]","{1, 1}"
"DirectedEdge[989, 4716]","DirectedEdge[4716, 989]","{9, 3}"
"DirectedEdge[2289, 4716]","DirectedEdge[4716, 2289]","{3, 3}"
"DirectedEdge[494, 1302]","DirectedEdge[1302, 494]","{9, 9}"
"DirectedEdge[3001, 2163]","DirectedEdge[2163, 3001]","{2, 1}"
"DirectedEdge[494, 1284]","DirectedEdge[1284, 494]","{2, 1}"
"DirectedEdge[5147, 12173]","DirectedEdge[12173, 5147]","{4, 1}"
"DirectedEdge[979, 3585]","DirectedEdge[3585, 979]","{1, 1}"
"DirectedEdge[3837, 17]","DirectedEdge[17, 3837]","{1, 1}"
"DirectedEdge[4049, 1131]","DirectedEdge[1131, 4049]","{2, 24}"
"DirectedEdge[8101, 927]","DirectedEdge[927, 8101]","{14, 2}"
"DirectedEdge[6946, 927]","DirectedEdge[927, 6946]","{12, 2}"
"DirectedEdge[1282, 1841]","DirectedEdge[1841, 1282]","{1, 22}"
"DirectedEdge[562, 11316]","DirectedEdge[11316, 562]","{8, 2}"
"DirectedEdge[982, 746]","DirectedEdge[746, 982]","{1, 1}"
"DirectedEdge[7352, 4821]","DirectedEdge[4821, 7352]","{2, 9}"
"DirectedEdge[5147, 9575]","DirectedEdge[9575, 5147]","{4, 1}"
"DirectedEdge[5049, 6205]","DirectedEdge[6205, 5049]","{3, 1}"
"DirectedEdge[4099, 2783]","DirectedEdge[2783, 4099]","{3, 1}"
"DirectedEdge[457, 2]","DirectedEdge[2, 457]","{41, 1}"
"DirectedEdge[1550, 3898]","DirectedEdge[3898, 1550]","{11, 6}"
"DirectedEdge[449, 2426]","DirectedEdge[2426, 449]","{1, 1}"
"DirectedEdge[462, 4457]","DirectedEdge[4457, 462]","{3, 15}"
"DirectedEdge[11912, 4352]","DirectedEdge[4352, 11912]","{1, 1}"
"DirectedEdge[7170, 2426]","DirectedEdge[2426, 7170]","{2, 1}"
"DirectedEdge[8543, 15378]","DirectedEdge[15378, 8543]","{4, 1}"
"DirectedEdge[10025, 488]","DirectedEdge[488, 10025]","{6, 2}"
"DirectedEdge[3629, 902]","DirectedEdge[902, 3629]","{5, 2}"
"DirectedEdge[10187, 12745]","DirectedEdge[12745, 10187]","{1, 3}"
"DirectedEdge[5437, 466]","DirectedEdge[466, 5437]","{3, 1}"
"DirectedEdge[2158, 504]","DirectedEdge[504, 2158]","{5, 1}"
"DirectedEdge[3567, 6508]","DirectedEdge[6508, 3567]","{3, 13}"
"DirectedEdge[10030, 2133]","DirectedEdge[2133, 10030]","{1, 6}"
"DirectedEdge[971, 482]","DirectedEdge[482, 971]","{1, 1}"
"DirectedEdge[531, 581]","DirectedEdge[581, 531]","{1, 1}"
"DirectedEdge[2426, 449]","DirectedEdge[449, 2426]","{1, 1}"
"DirectedEdge[10561, 449]","DirectedEdge[449, 10561]","{2, 1}"
"DirectedEdge[927, 1239]","DirectedEdge[1239, 927]","{2, 4}"
"DirectedEdge[8994, 1239]","DirectedEdge[1239, 8994]","{5, 5}"
"DirectedEdge[560, 118]","DirectedEdge[118, 560]","{2, 2}"
"DirectedEdge[720, 5033]","DirectedEdge[5033, 720]","{3, 2}"
"DirectedEdge[12510, 3410]","DirectedEdge[3410, 12510]","{2, 1}"
"DirectedEdge[5062, 1973]","DirectedEdge[1973, 5062]","{1, 1}"
"DirectedEdge[15674, 720]","DirectedEdge[720, 15674]","{1, 4}"
"DirectedEdge[1286, 3065]","DirectedEdge[3065, 1286]","{1, 3}"
"DirectedEdge[13, 1651]","DirectedEdge[1651, 13]","{1, 16}"
"DirectedEdge[833, 17]","DirectedEdge[17, 833]","{1, 1}"
"DirectedEdge[21043, 2827]","DirectedEdge[2827, 21043]","{2, 1}"
"DirectedEdge[2, 2800]","DirectedEdge[2800, 2]","{1, 1}"
"DirectedEdge[493, 12182]","DirectedEdge[12182, 493]","{2, 1}"
"DirectedEdge[5033, 8055]","DirectedEdge[8055, 5033]","{7, 2}"
"DirectedEdge[2601, 2]","DirectedEdge[2, 2601]","{32, 2}"
"DirectedEdge[2140, 2980]","DirectedEdge[2980, 2140]","{1, 12}"
"DirectedEdge[8287, 2492]","DirectedEdge[2492, 8287]","{5, 4}"
"DirectedEdge[4099, 1131]","DirectedEdge[1131, 4099]","{6, 1}"
"DirectedEdge[19410, 1131]","DirectedEdge[1131, 19410]","{1, 1}"
"DirectedEdge[3457, 2996]","DirectedEdge[2996, 3457]","{5, 3}"
"DirectedEdge[396, 8251]","DirectedEdge[8251, 396]","{5, 1}"
"DirectedEdge[918, 1284]","DirectedEdge[1284, 918]","{2, 1}"
"DirectedEdge[11316, 562]","DirectedEdge[562, 11316]","{2, 8}"
"DirectedEdge[7132, 429]","DirectedEdge[429, 7132]","{4, 1}"
"DirectedEdge[952, 6930]","DirectedEdge[6930, 952]","{8, 1}"
"DirectedEdge[720, 6562]","DirectedEdge[6562, 720]","{9, 1}"
"DirectedEdge[720, 6861]","DirectedEdge[6861, 720]","{13, 2}"
"DirectedEdge[2009, 6861]","DirectedEdge[6861, 2009]","{13, 1}"
"DirectedEdge[3570, 6861]","DirectedEdge[6861, 3570]","{13, 1}"
"DirectedEdge[130, 402]","DirectedEdge[402, 130]","{5, 8}"
"DirectedEdge[720, 2531]","DirectedEdge[2531, 720]","{4, 3}"
"DirectedEdge[10025, 399]","DirectedEdge[399, 10025]","{16, 6}"
"DirectedEdge[720, 7988]","DirectedEdge[7988, 720]","{3, 2}"
"DirectedEdge[1494, 405]","DirectedEdge[405, 1494]","{3, 1}"
"DirectedEdge[720, 2688]","DirectedEdge[2688, 720]","{2, 5}"
"DirectedEdge[10025, 2288]","DirectedEdge[2288, 10025]","{3, 1}"
"DirectedEdge[911, 1040]","DirectedEdge[1040, 911]","{5, 1}"
"DirectedEdge[37, 5270]","DirectedEdge[5270, 37]","{2, 4}"
"DirectedEdge[720, 961]","DirectedEdge[961, 720]","{26, 2}"
"DirectedEdge[720, 721]","DirectedEdge[721, 720]","{2, 2}"
"DirectedEdge[1003, 1003]","DirectedEdge[1003, 1003]","{1, 1}"
"DirectedEdge[494, 1003]","DirectedEdge[1003, 494]","{2, 1}"
"DirectedEdge[460, 720]","DirectedEdge[720, 460]","{3, 2}"
"DirectedEdge[6861, 720]","DirectedEdge[720, 6861]","{2, 13}"
"DirectedEdge[6879, 720]","DirectedEdge[720, 6879]","{1, 10}"
"DirectedEdge[476, 452]","DirectedEdge[452, 476]","{3, 1}"
"DirectedEdge[494, 452]","DirectedEdge[452, 494]","{4, 2}"
"DirectedEdge[476, 5327]","DirectedEdge[5327, 476]","{1, 51}"
"DirectedEdge[494, 586]","DirectedEdge[586, 494]","{1, 1}"
"DirectedEdge[11867, 982]","DirectedEdge[982, 11867]","{2, 1}"
"DirectedEdge[494, 3024]","DirectedEdge[3024, 494]","{2, 7}"
"DirectedEdge[452, 5911]","DirectedEdge[5911, 452]","{1, 1}"
"DirectedEdge[8254, 530]","DirectedEdge[530, 8254]","{9, 1}"
"DirectedEdge[1512, 5722]","DirectedEdge[5722, 1512]","{21, 109}"
"DirectedEdge[5132, 5722]","DirectedEdge[5722, 5132]","{2, 18}"
"DirectedEdge[2133, 10030]","DirectedEdge[10030, 2133]","{6, 1}"
"DirectedEdge[11, 6310]","DirectedEdge[6310, 11]","{1, 1}"
"DirectedEdge[10233, 3792]","DirectedEdge[3792, 10233]","{5, 1}"
"DirectedEdge[3585, 2069]","DirectedEdge[2069, 3585]","{1, 1}"
"DirectedEdge[3579, 2069]","DirectedEdge[2069, 3579]","{3, 5}"
"DirectedEdge[20907, 2492]","DirectedEdge[2492, 20907]","{1, 1}"
"DirectedEdge[8994, 1131]","DirectedEdge[1131, 8994]","{4, 2}"
"DirectedEdge[5064, 1131]","DirectedEdge[1131, 5064]","{5, 1}"
"DirectedEdge[21490, 1131]","DirectedEdge[1131, 21490]","{4, 1}"
"DirectedEdge[494, 4076]","DirectedEdge[4076, 494]","{3, 1}"
"DirectedEdge[1325, 420]","DirectedEdge[420, 1325]","{8, 1}"
"DirectedEdge[5722, 5132]","DirectedEdge[5132, 5722]","{18, 2}"
"DirectedEdge[4287, 2]","DirectedEdge[2, 4287]","{2, 2}"
"DirectedEdge[7467, 2]","DirectedEdge[2, 7467]","{2, 3}"
"DirectedEdge[549, 3036]","DirectedEdge[3036, 549]","{1, 2}"
"DirectedEdge[1607, 2122]","DirectedEdge[2122, 1607]","{9, 3}"
"DirectedEdge[477, 1382]","DirectedEdge[1382, 477]","{1, 1}"
"DirectedEdge[2, 2920]","DirectedEdge[2920, 2]","{27, 2}"
"DirectedEdge[4555, 4555]","DirectedEdge[4555, 4555]","{20, 20}"
"DirectedEdge[7547, 4147]","DirectedEdge[4147, 7547]","{21, 1}"
"DirectedEdge[1548, 3837]","DirectedEdge[3837, 1548]","{3, 16}"
"DirectedEdge[9918, 1380]","DirectedEdge[1380, 9918]","{3, 1}"
"DirectedEdge[3341, 6030]","DirectedEdge[6030, 3341]","{3, 15}"
"DirectedEdge[833, 3041]","DirectedEdge[3041, 833]","{2, 5}"
"DirectedEdge[2484, 4232]","DirectedEdge[4232, 2484]","{3, 5}"
"DirectedEdge[720, 5282]","DirectedEdge[5282, 720]","{4, 2}"
"DirectedEdge[1440, 5282]","DirectedEdge[5282, 1440]","{4, 3}"
"DirectedEdge[493, 13]","DirectedEdge[13, 493]","{4, 2}"
"DirectedEdge[437, 5642]","DirectedEdge[5642, 437]","{1, 1}"
"DirectedEdge[7609, 4688]","DirectedEdge[4688, 7609]","{7, 10}"
"DirectedEdge[4457, 462]","DirectedEdge[462, 4457]","{15, 3}"
"DirectedEdge[2075, 9739]","DirectedEdge[9739, 2075]","{2, 1}"
"DirectedEdge[1889, 2289]","DirectedEdge[2289, 1889]","{1, 1}"
"DirectedEdge[135, 4581]","DirectedEdge[4581, 135]","{1, 3}"
"DirectedEdge[1665, 10233]","DirectedEdge[10233, 1665]","{6, 1}"
"DirectedEdge[6567, 10233]","DirectedEdge[10233, 6567]","{1, 1}"
"DirectedEdge[986, 3284]","DirectedEdge[3284, 986]","{1, 1}"
"DirectedEdge[526, 7877]","DirectedEdge[7877, 526]","{1, 2}"
"DirectedEdge[4764, 2097]","DirectedEdge[2097, 4764]","{3, 21}"
"DirectedEdge[4049, 2658]","DirectedEdge[2658, 4049]","{21, 12}"
"DirectedEdge[8056, 488]","DirectedEdge[488, 8056]","{15, 2}"
"DirectedEdge[4540, 488]","DirectedEdge[488, 4540]","{2, 3}"
"DirectedEdge[1868, 488]","DirectedEdge[488, 1868]","{1, 1}"
"DirectedEdge[6936, 1131]","DirectedEdge[1131, 6936]","{10, 9}"
"DirectedEdge[920, 872]","DirectedEdge[872, 920]","{1, 1}"
"DirectedEdge[2069, 5653]","DirectedEdge[5653, 2069]","{14, 4}"
"DirectedEdge[5147, 5653]","DirectedEdge[5653, 5147]","{7, 1}"
"DirectedEdge[479, 5653]","DirectedEdge[5653, 479]","{2, 13}"
"DirectedEdge[5049, 858]","DirectedEdge[858, 5049]","{4, 22}"
"DirectedEdge[2176, 918]","DirectedEdge[918, 2176]","{1, 1}"
"DirectedEdge[5049, 815]","DirectedEdge[815, 5049]","{13, 8}"
"DirectedEdge[2484, 114]","DirectedEdge[114, 2484]","{7, 3}"
"DirectedEdge[502, 3711]","DirectedEdge[3711, 502]","{1, 1}"
"DirectedEdge[5049, 808]","DirectedEdge[808, 5049]","{15, 1}"
"DirectedEdge[720, 457]","DirectedEdge[457, 720]","{8, 1}"
"DirectedEdge[3574, 3567]","DirectedEdge[3567, 3574]","{1, 1}"
"DirectedEdge[4581, 3567]","DirectedEdge[3567, 4581]","{1, 1}"
"DirectedEdge[1634, 1239]","DirectedEdge[1239, 1634]","{5, 1}"
"DirectedEdge[4667, 5913]","DirectedEdge[5913, 4667]","{2, 5}"
